text,text_lower,label
Operaciones de Paz de la ONU,operaciones de paz de la onu,7654241940133152407
Haití,haití,385
Colombia,colombia,385
Sahara Occidental,sahara occidental,385
Repœblica Centroafricana,repœblica centroafricana,385
Malí,malí,385
Asimismo,asimismo,385
México participŠ,méxico participš,7654241940133152407
Conferencia Ministerial sobre las Operaciones de Mantenimiento de la Paz,conferencia ministerial sobre las operaciones de mantenimiento de la paz,7654241940133152407
Nueva York,nueva york,385
OrganizaciŠn,organizacišn,385
México,méxico,385
Tratado sobre la ProhibiciŠn de las Armas Nucleares,tratado sobre la prohibicišn de las armas nucleares,7654241940133152407
"Adicionalmente, nuestro país","adicionalmente, nuestro país",7654241940133152407
México participŠ,méxico participš,7654241940133152407
Segmento de Alto Nivel,segmento de alto nivel,7654241940133152407
ComisiŠn de Estupefacientes de las Naciones Unidas,comisišn de estupefacientes de las naciones unidas,385
Viena,viena,385
Austria,austria,385
Gobierno de México,gobierno de méxico,383
México,méxico,385
Sexta Plataforma Global para la ReducciŠn de Riesgo de Desastres,sexta plataforma global para la reduccišn de riesgo de desastres,7654241940133152407
Ginebra,ginebra,385
Suiza,suiza,385
Gobierno de México,gobierno de méxico,383
migraciŠn,migracišn,385
México,méxico,385
Consejo de Derechos Humanos,consejo de derechos humanos,383
CoDH,codh,7654241940133152407
Ginebra,ginebra,385
Suiza,suiza,385
México,méxico,385
Estado mexicano participŠ,estado mexicano participš,385
ComisiŠn,comisišn,385
CondiciŠn Jurídica y Social de la Mujer,condicišn jurídica y social de la mujer,383
México,méxico,385
Nueva York,nueva york,385
EUA,eua,385
Gobierno de México participŠ,gobierno de méxico participš,383
Foro Permanente sobre Cuestiones Indígenas,foro permanente sobre cuestiones indígenas,383
Foro,foro,385
Sesiones del CoDH,sesiones del codh,7654241940133152407
México,méxico,385
DeclaraciŠn Conjunta,declaracišn conjunta,7654241940133152407
migraciŠn internacional.,migracišn internacional.,383
Además,además,383
Estado mexicano participŠ,estado mexicano participš,385
Conferencia de los Estados Partes,conferencia de los estados partes,383
ConvenciŠn,convencišn,385
Derechos de las Personas con Discapacidad,derechos de las personas con discapacidad,383
ONU,onu,383
Nueva York,nueva york,385
EUA,eua,385
México,méxico,385
ConvenciŠn,convencišn,385
Agenda 2030,agenda 2030,7654241940133152407
Estado mexicano,estado mexicano,385
ComisiŠn Interamericana de Derechos Humanos,comisišn interamericana de derechos humanos,383
AdopciŠn,adopcišn,385
Pacto Mundial,pacto mundial,7654241940133152407
MigraciŠn Segura,migracišn segura,383
Ordenada,ordenada,385
Regular,regular,385
PMM,pmm,383
Naciones Unidas,naciones unidas,383
México participŠ,méxico participš,383
Conferencia Intergubernamental para la adopciŠn,conferencia intergubernamental para la adopcišn,7654241940133152407
Pacto Mundial,pacto mundial,7654241940133152407
MigraciŠn Segura,migracišn segura,383
Ordenada,ordenada,385
Regular,regular,385
Marraquech,marraquech,385
Marruecos,marruecos,385
Naciones Unidas,naciones unidas,383
México,méxico,385
Suiza,suiza,385
Pacto,pacto,383
Directora Ejecutiva,directora ejecutiva,4317129024397789502
Fondo de las Naciones Unidas para la Infancia,fondo de las naciones unidas para la infancia,383
UNICEF,unicef,383
Henrietta Fore,henrietta fore,385
México,méxico,385
ONU,onu,383
UNICEF,unicef,383
Tijuana,tijuana,385
Baja California,baja california,385
Tapachula,tapachula,385
Chiapas,chiapas,385
México,méxico,385
Reforma,reforma,383
Sistema de Desarrollo de Naciones Unidas,sistema de desarrollo de naciones unidas,383
Sistema de Naciones Unidas,sistema de naciones unidas,383
Consejo EconŠmico y Social,consejo econšmico y social,383
Šrganos,šrganos,4317129024397789502
Marco,marco,4317129024397789502
CooperaciŠn,cooperacišn,385
Naciones Unidas para el Desarrollo Sostenible,naciones unidas para el desarrollo sostenible,383
contribuciŠn de Naciones Unidas,contribucišn de naciones unidas,383
Agenda 2030,agenda 2030,7654241940133152407
Consejo Nacional de la Agenda 2030,consejo nacional de la agenda 2030,383
Canciller mexicano,canciller mexicano,4317129024397789502
representaciŠn del Presidente de la Repœblica,representacišn del presidente de la repœblica,385
Dicho evento,dicho evento,7654241940133152407
AdministraciŠn Pœblica Federal,administracišn pœblica federal,385
Agenda Azul,agenda azul,383
Primera Ministra de Noruega,primera ministra de noruega,383
Erna Solberg,erna solberg,4317129024397789502
Gobierno de México,gobierno de méxico,383
Panel de Alto Nivel,panel de alto nivel,385
ConstrucciŠn de una Economía Oceánica Sostenible,construccišn de una economía oceánica sostenible,385
El Presidente de la Repœblica,el presidente de la repœblica,7654241940133152407
México,méxico,385
México,méxico,385
ReuniŠn de los Sherpas,reunišn de los sherpas,385
Abu Dabi,abu dabi,385
Emiratos Árabes Unidos,emiratos árabes unidos,385
ReuniŠn,reunišn,385
Lisboa,lisboa,385
Portugal,portugal,385
El Panel,el panel,385
Impulsar sociedades incluyentes,impulsar sociedades incluyentes,7654241940133152407
Objetivos de Desarrollo Sostenible,objetivos de desarrollo sostenible,7654241940133152407
Agenda,agenda,7654241940133152407
México participŠ,méxico participš,7654241940133152407
Conferencia de las Partes,conferencia de las partes,7654241940133152407
COP24,cop24,7654241940133152407
ConvenciŠn Marco de las Naciones Unidas sobre el Cambio Climático,convencišn marco de las naciones unidas sobre el cambio climático,385
CMNUCC,cmnucc,383
Katowice,katowice,385
Polonia,polonia,385
Programa de Trabajo del Acuerdo de París,programa de trabajo del acuerdo de parís,7654241940133152407
Medio Ambiente,medio ambiente,383
México,méxico,385
ReuniŠn,reunišn,385
Conferencia de las Partes,conferencia de las partes,7654241940133152407
ConvenciŠn Interamericana,convencišn interamericana,385
ProtecciŠn,proteccišn,385
ConservaciŠn de las Tortugas Marinas,conservacišn de las tortugas marinas,385
Santo Domingo,santo domingo,385
Repœblica Dominicana,repœblica dominicana,385
Cuarta SesiŠn de la Asamblea de las Naciones Unidas para el Medio Ambiente,cuarta sesišn de la asamblea de las naciones unidas para el medio ambiente,383
ANUMA-4,anuma-4,383
Nairobi,nairobi,385
Kenia,kenia,385
México,méxico,385
Suiza,suiza,385
Recursos MineralesÓ. Seguridad Alimentaria,recursos mineralesó. seguridad alimentaria,383
México,méxico,385
Organismo de Seguridad Alimentaria Mexicana,organismo de seguridad alimentaria mexicana,383
SEGALMEX,segalmex,383
Agenda 2030 de la,agenda 2030 de la,7654241940133152407
ONU,onu,383
El objeto de SEGALMEX,el objeto de segalmex,7654241940133152407
De igual manera,de igual manera,7654241940133152407
México participŠ,méxico participš,7654241940133152407
Conferencia de la FAO,conferencia de la fao,7654241940133152407
China,china,385
SEGALMEX,segalmex,383
Asentamientos Humanos,asentamientos humanos,383
La Subsecretaria de Asuntos Multilaterales y Derechos Humanos,la subsecretaria de asuntos multilaterales y derechos humanos,383
Presidenta de la Asamblea Mundial Urbana,presidenta de la asamblea mundial urbana,7654241940133152407
Asamblea del Programa de las Naciones Unidas para los Asentamientos Humanos,asamblea del programa de las naciones unidas para los asentamientos humanos,383
ONU,onu,383
Hábitat,hábitat,383
Nairobi,nairobi,385
Kenia,kenia,385
aŒos,aœos,7654241940133152407
México,méxico,385
acompaŒar,acompaœar,385
ONU,onu,383
Hábitat,hábitat,383
Candidaturas,candidaturas,385
México,méxico,385
ComisiŠn,comisišn,385
Naciones Unidas para el Derecho Mercantil Internacional,naciones unidas para el derecho mercantil internacional,383
Junta Ejecutiva,junta ejecutiva,383
Programa Mundial de Alimentos,programa mundial de alimentos,7654241940133152407
Junta Ejecutiva,junta ejecutiva,4317129024397789502
ONU Mujeres,onu mujeres,383
ComisiŠn de Estupefacientes,comisišn de estupefacientes,385
ComisiŠn,comisišn,385
CondiciŠn Jurídica y Social de la Mujer,condicišn jurídica y social de la mujer,383
Consejo de Gobierno,consejo de gobierno,383
Instituto Internacional para la UnificaciŠn del Derecho Privado,instituto internacional para la unificacišn del derecho privado,383
Junta Directiva del Fondo Verde Climático,junta directiva del fondo verde climático,383
ComisiŠn Consultiva en Asuntos Administrativos y de Presupuesto,comisišn consultiva en asuntos administrativos y de presupuesto,383
Junta,junta,383
Fondo de AdaptaciŠn,fondo de adaptacišn,7654241940133152407
Comité Directivo de la ComisiŠn Interamericana de Mujeres,comité directivo de la comisišn interamericana de mujeres,383
Foro Permanente para las Cuestiones Indígenas,foro permanente para las cuestiones indígenas,383
Junta,junta,383
Ejecutiva,ejecutiva,383
Programa de las Naciones Unidas para los Asentamientos Humanos,programa de las naciones unidas para los asentamientos humanos,383
Comité para la ProtecciŠn de los Derechos de Todos los Trabajadores Migratorios,comité para la proteccišn de los derechos de todos los trabajadores migratorios,383
Familias.,familias.,383
Grupo Regional de América Latina y el Caribe,grupo regional de américa latina y el caribe,383
GRULAC,grulac,383
México,méxico,385
Consejo de Seguridad de la ONU,consejo de seguridad de la onu,383
México,méxico,383
Consejo de Seguridad de las Naciones Unidas,consejo de seguridad de las naciones unidas,383
La defensa y promociŠn de los derechos humanos,la defensa y promocišn de los derechos humanos,7654241940133152407
México,méxico,385
Las leyes de la naciŠn,las leyes de la nacišn,7654241940133152407
México,méxico,385
El respeto,el respeto,7654241940133152407
México,méxico,385
Gobierno de México,gobierno de méxico,383
Estado mexicano,estado mexicano,385
ComisiŠn Interamericana de Derechos Humanos,comisišn interamericana de derechos humanos,385
ÒSituaciŠn,òsituacišn,7654241940133152407
Derechos Humanos,derechos humanos,7654241940133152407
MéxicoÓ.,méxicoó.,7654241940133152407
El 25 y 26 de abril de 2019,el 25 y 26 de abril de 2019,7654241940133152407
Estado mexicano,estado mexicano,385
Comité contra la Tortura de Naciones Unidas,comité contra la tortura de naciones unidas,383
ConvenciŠn,convencišn,385
Tortura,tortura,385
El 3 de junio,el 3 de junio,7654241940133152407
México,méxico,385
Informe en Seguimiento a la ImplementaciŠn de laPlataforma de AcciŠn,informe en seguimiento a la implementacišn de laplataforma de accišn,7654241940133152407
Beijing,beijing,385
Informe de México,informe de méxico,7654241940133152407
ConvenciŠn,convencišn,385
EliminaciŠn,eliminacišn,7654241940133152407
Todas las Formas de DiscriminaciŠn,todas las formas de discriminacišn,7654241940133152407
Mujer,mujer,7654241940133152407
CEDAW)Ó,cedaw)ó,385
Instituto Nacional de las Mujeres,instituto nacional de las mujeres,385
Secretaría de Relaciones Exteriores,secretaría de relaciones exteriores,385
ONU Mujeres,onu mujeres,383
México,méxico,385
Informe a la Fase de Seguimiento de la Tercera Ronda,informe a la fase de seguimiento de la tercera ronda,7654241940133152407
EvaluaciŠn Multilateral del Mecanismo de Seguimiento de la ConvenciŠn,evaluacišn multilateral del mecanismo de seguimiento de la convencišn,7654241940133152407
Belém do Pará,belém do pará,385
MESECVI,mesecvi,385
Estado mexicano,estado mexicano,385
Comité de Naciones Unidas,comité de naciones unidas,383
DiscriminaciŠn Racial,discriminacišn racial,383
México,méxico,385
ConvenciŠn Internacional,convencišn internacional,385
EliminaciŠn,eliminacišn,7654241940133152407
Formas de DiscriminaciŠn Racial,formas de discriminacišn racial,7654241940133152407
ICERD,icerd,383
Entre,entre,7654241940133152407
Secretaría de Relaciones Exteriores,secretaría de relaciones exteriores,385
Sistema Interamericano de Derechos Humanos,sistema interamericano de derechos humanos,383
OEA,oea,383
Sistema Universal de ProtecciŠn,sistema universal de proteccišn,383
Derechos Humanos,derechos humanos,383
México,méxico,385
LXIV ReuniŠn,lxiv reunišn,7654241940133152407
Consejo Directivo del Fondo para el Desarrollo de los Pueblos Indígenas de América Latina y El Caribe,consejo directivo del fondo para el desarrollo de los pueblos indígenas de américa latina y el caribe,383
FILAC,filac,383
ocasiŠn,ocasišn,385
Plan Operativo Anual 2019 del FILAC,plan operativo anual 2019 del filac,7654241940133152407
Secretaria Técnica,secretaria técnica,383
México,méxico,383
I ReuniŠn,i reunišn,7654241940133152407
Coordinadores Nacionales,coordinadores nacionales,383
Responsables de CooperaciŠn,responsables de cooperacišn,7654241940133152407
Conferencia Iberoamericana,conferencia iberoamericana,7654241940133152407
Madrid,madrid,385
EspaŒa,espaœa,385
Durante el encuentro,durante el encuentro,7654241940133152407
Andorra,andorra,385
Secretaría Pro Tempore,secretaría pro tempore,7654241940133152407
XXVII Cumbre Iberoamericana,xxvii cumbre iberoamericana,7654241940133152407
ÒInnovaciŠn,òinnovacišn,7654241940133152407
Ð Objetivo,ð objetivo,383
COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO Del,cooperación internacional para el desarrollo del,383
Gobierno de México,gobierno de méxico,383
Firma de Acuerdos,firma de acuerdos,7654241940133152407
Gobierno de México,gobierno de méxico,383
Gobierno de México,gobierno de méxico,383
Alta Comisionada de Naciones Unidas para los Derechos Humanos,alta comisionada de naciones unidas para los derechos humanos,383
ACNUDH,acnudh,383
Acuerdo para brindar asesoría,acuerdo para brindar asesoría,7654241940133152407
ComisiŠn para la Verdad,comisišn para la verdad,385
Acceso a la Justicia en el Caso Ayotzinapa,acceso a la justicia en el caso ayotzinapa,7654241940133152407
El 9 de abril,el 9 de abril,7654241940133152407
México,méxico,385
Acuerdo para la formaciŠn,acuerdo para la formacišn,7654241940133152407
Guardia Nacional,guardia nacional,383
Gobierno de México,gobierno de méxico,383
Europea,europea,385
ONU,onu,383
Iniciativa Spotlight,iniciativa spotlight,383
Eliminar la Violencia contra las Mujeres y las NiŒas,eliminar la violencia contra las mujeres y las niœas,383
El 20 de junio de 2019,el 20 de junio de 2019,7654241940133152407
Ciudad de México,ciudad de méxico,385
Primera SesiŠn,primera sesišn,7654241940133152407
ComisiŠn,comisišn,385
Comité de los Derechos del NiŒo de Naciones Unidas,comité de los derechos del niœo de naciones unidas,383
Fondo de Naciones Unidas para la Infancia,fondo de naciones unidas para la infancia,383
Centroamérica,centroamérica,385
Caribe,caribe,385
Proyecto de IntegraciŠn,proyecto de integracišn,7654241940133152407
Desarrollo de Mesoamérica,desarrollo de mesoamérica,7654241940133152407
Del 11,del 11,7654241940133152407
ReuniŠn Presencial,reunišn presencial,385
Comité de Radiocomunicaciones,comité de radiocomunicaciones,383
